px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
9.63768	-12.4651	-2.6391	1.30532	-0.537203	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133	2.06027
9.50482	-12.5861	-2.61952	1.19399	-0.632962	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131	4.22091
9.44445	-12.7132	-2.60127	1.15208	-0.643169	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606	0.236856
9.33293	-12.8083	-2.54753	1.06664	-0.70195	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605	1.98448
9.2451	-12.9084	-2.49033	1.00006	-0.742514	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004	3.41638
9.04795	-13.0015	-2.54338	0.852209	-0.865881	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003	7.31191
8.95053	-13.0826	-2.51937	0.789794	-0.893067	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948	1.32887
8.78335	-13.1281	-2.51867	0.666752	-0.98379	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948	4.44888
8.66053	-13.1969	-2.50492	0.592198	-1.0124	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502	1.38294
8.47332	-13.2322	-2.54224	0.463959	-1.09606	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485	3.72841
8.34092	-13.2837	-2.54004	0.39383	-1.10889	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955	0.329972
8.15672	-13.3035	-2.59424	0.279459	-1.16978	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947	2.08013
8.00986	-13.3279	-2.60118	0.199863	-1.19019	7.88931	-13.1791	7.9	-13.25	-2.72673	0	0.68436
7.82837	-13.3163	-2.64622	0.0869968	-1.24429	7.75593	-13.2425	7.75	-13.25	-2.72673	0	1.62554
7.67607	-13.3134	-2.6558	0.00570798	-1.26047	7.52542	-13.1457	7.6	-13.25	-2.72991	0	0.63197
7.50103	-13.2841	-2.70573	-0.0945062	-1.29541	7.44992	-13.2329	7.45	-13.25	-2.72991	0	0.803435
7.34218	-13.2517	-2.74149	-0.18336	-1.32	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723	1.13144
7.14214	-13.2006	-2.86657	-0.279319	-1.34528	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723	1.46796
6.99891	-13.1563	-2.83343	-0.346387	-1.33306	6.90569	-13.1515	6.9	-13.15	-2.72312	0	0.797774
6.80666	-13.1141	-2.94898	-0.403368	-1.31302	6.73255	-13.1364	6.75	-13.15	-2.72312	0	0.989363
6.68654	-13.0714	-2.89063	-0.451054	-1.28871	6.69426	-13.3705	6.6	-13.15	-3.00475	0	1.68499
6.50665	-13.0567	-2.99135	-0.461184	-1.22597	6.42749	-13.1436	6.45	-13.15	-3.00472	0	2.24859
6.38372	-13.0009	-2.94517	-0.510557	-1.20936	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786	0.931133
6.25235	-12.9718	-2.92182	-0.531476	-1.16404	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786	1.08492
6.12541	-12.902	-2.87459	-0.584532	-1.1493	6.162	-13.1569	6.1	-13	-2.72732	0.909111	0.995702
5.97674	-12.8585	-2.87125	-0.603947	-1.09903	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111	1.15602
5.85458	-12.7731	-2.83981	-0.65944	-1.09147	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657	0.308218
5.6974	-12.7367	-2.84315	-0.658521	-1.02138	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648	2.18589
5.57949	-12.6439	-2.82847	-0.711523	-1.0175	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809	0.171955
5.45264	-12.5821	-2.79532	-0.73233	-0.97677	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809	0.883787
5.34255	-12.4801	-2.79082	-0.784493	-0.975228	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575	0.137491
5.18963	-12.4009	-2.83251	-0.793117	-0.922984	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572	1.23687
5.09086	-12.3038	-2.78594	-0.837018	-0.91411	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966	1.03001
4.97548	-12.2029	-2.79032	-0.869149	-0.89299	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967	0.188578
4.87728	-12.0799	-2.8113	-0.919558	-0.895429	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766	0.158908
4.77281	-11.9559	-2.8331	-0.959975	-0.885101	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767	0.0756885
4.68885	-11.8286	-2.80899	-1.00844	-0.883779	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191	0.45593
4.63542	-11.715	-2.73613	-1.06344	-0.891434	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911	0.4527
4.56713	-11.5856	-2.72652	-1.11163	-0.890391	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335	0.0719456
4.51949	-11.447	-2.71156	-1.17273	-0.904571	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334	0.0954405
4.45701	-11.2941	-2.77988	-1.22241	-0.904978	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099	1.12092
4.42324	-11.1202	-2.82532	-1.29521	-0.931759	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099	0.477842
4.3929	-10.9815	-2.76004	-1.34973	-0.935879	4.46178	-10.9843	4.45	-10.95	0	1.81804	1.27124
4.39547	-10.8441	-2.70632	-1.42248	-0.961161	4.4464	-10.8663	4.45	-10.85	0	1.81805	0.495894
4.39154	-10.7252	-2.60734	-1.4801	-0.967816	4.60972	-11.1274	4.45	-10.75	0	1.81614	3.08802
4.40336	-10.6007	-2.55116	-1.54614	-0.983119	4.43858	-10.6346	4.45	-10.65	0	1.81614	0.37526
4.3972	-10.4521	-2.6002	-1.59405	-0.974648	4.43099	-10.4242	4.45	-10.45	0	3.6396	0.875269
4.42113	-10.2856	-2.65145	-1.66557	-0.994993	4.44616	-10.2449	4.45	-10.25	0	3.6396	0.368641
4.43953	-10.1424	-2.64714	-1.72096	-0.99597	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005	0.00624643
4.49918	-9.97793	-2.69627	-1.80638	-1.03097	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003	0.652952
4.52952	-9.84151	-2.72102	-1.85246	-1.02334	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725	0.22798
4.59967	-9.69006	-2.78005	-1.92786	-1.05073	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724	0.561322
4.65715	-9.54499	-2.7812	-1.98713	-1.05391	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021	0.487696
4.73006	-9.42488	-2.7432	-2.05427	-1.06497	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018	0.187745
4.7931	-9.30077	-2.75724	-2.10177	-1.05687	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743	0.140009
4.89494	-9.17378	-2.80432	-2.17594	-1.08105	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739	0.394762
4.97915	-9.04464	-2.82031	-2.2238	-1.06358	5.03379	-9.03255	5	-9	0.908384	2.72514	0.710838
5.07214	-8.89533	-2.88035	-2.26772	-1.04605	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514	0.449837
5.17872	-8.77988	-2.87625	-2.3277	-1.04886	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168	0.0514901
5.28113	-8.6641	-2.87271	-2.37679	-1.03885	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168	0.0480312
5.38846	-8.55012	-2.87991	-2.41939	-1.01775	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024	0.654277
5.48225	-8.41899	-2.89532	-2.44113	-0.977889	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022	0.824198
5.6008	-8.31514	-2.8963	-2.48634	-0.965165	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852	0.243932
5.70014	-8.20345	-2.87919	-2.51126	-0.932451	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185	0.554022
5.82661	-8.11184	-2.87574	-2.55714	-0.92332	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753	0.246969
5.90391	-8.00251	-2.81432	-2.56108	-0.86885	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752	1.75945
6.0287	-7.91633	-2.80813	-2.5997	-0.854572	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194	0.390199
6.11927	-7.80873	-2.77154	-2.60441	-0.805226	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194	1.38681
6.23058	-7.71435	-2.75135	-2.61939	-0.763326	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613	2.73366
6.32883	-7.56808	-2.78305	-2.59476	-0.685255	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611	3.33025
6.4528	-7.4823	-2.77784	-2.62207	-0.672253	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653	0.532106
6.57756	-7.34808	-2.83762	-2.61212	-0.617239	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651	1.79273
6.70694	-7.26579	-2.83114	-2.63813	-0.606723	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789	0.232321
6.80708	-7.18047	-2.7714	-2.64663	-0.577325	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785	0.71606
6.93786	-7.10705	-2.76507	-2.67322	-0.569974	6.91901	-7.04822	6.9	-7.05	2.72946	1.81964	0.0898677
7.07469	-7.00278	-2.81017	-2.67716	-0.53787	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964	0.633449
7.20008	-6.9257	-2.78288	-2.68982	-0.512573	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554	1.1133
7.30869	-6.81654	-2.7691	-2.67371	-0.460387	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554	1.43622
7.43029	-6.73903	-2.74002	-2.68155	-0.435046	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007	1.13952
7.52785	-6.6251	-2.71278	-2.65472	-0.375393	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005	1.93627
7.65939	-6.55547	-2.71618	-2.67548	-0.377192	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764	0.209244
7.77524	-6.47566	-2.6933	-2.67881	-0.356705	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764	0.268556
7.90304	-6.40771	-2.68096	-2.69252	-0.347833	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285	0.162378
8.00681	-6.34577	-2.61766	-2.70124	-0.335533	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281	0.378236
8.1311	-6.28193	-2.60517	-2.71346	-0.327006	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003	0.164135
8.25835	-6.19568	-2.62697	-2.70865	-0.300446	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003	0.369781
8.38378	-6.1322	-2.61781	-2.71972	-0.293906	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795	0.222537
8.53258	-6.02249	-2.70652	-2.70167	-0.25407	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794	1.17937
8.65715	-5.95467	-2.67922	-2.70474	-0.237847	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844	0.590066
8.78064	-5.84037	-2.70994	-2.6728	-0.185482	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843	1.33508
8.91533	-5.77476	-2.71179	-2.68418	-0.18665	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643	0.0274955
9.05783	-5.64433	-2.79614	-2.64677	-0.131369	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643	1.7388
9.18266	-5.56634	-2.77061	-2.64325	-0.115786	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918	0.496582
9.2931	-5.43364	-2.78498	-2.5946	-0.0519056	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916	1.91289
9.41367	-5.3489	-2.76691	-2.5886	-0.0405298	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466	0.424323
9.5035	-5.2672	-2.68711	-2.57367	-0.0202607	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947	0.723521
9.6229	-5.18615	-2.66603	-2.56772	-0.0076819	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981	0.923661
9.71343	-5.04881	-2.66808	-2.51197	0.0573831	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981	2.09205
9.81937	-4.95652	-2.6449	-2.49757	0.0723916	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735	0.583456
9.91297	-4.82304	-2.6585	-2.45035	0.122388	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735	1.23999
10.0174	-4.72626	-2.64376	-2.43619	0.132687	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805	0.225462
10.1088	-4.59844	-2.65307	-2.39638	0.170302	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805	0.707141
10.2302	-4.50532	-2.68167	-2.40218	0.148882	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174	0.902237
10.3414	-4.3841	-2.71866	-2.3809	0.16386	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737	0.181165
10.4326	-4.27464	-2.68193	-2.3532	0.192039	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688	1.69402
10.5095	-4.13222	-2.69201	-2.30352	0.237398	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687	1.01241
10.6066	-4.0215	-2.69371	-2.29092	0.235531	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904	0.136294
10.6826	-3.88382	-2.70049	-2.24955	0.268477	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903	0.53627
10.7662	-3.76502	-2.69127	-2.22802	0.276263	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896	0.397309
10.8581	-3.60446	-2.77016	-2.18907	0.303486	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896	0.700311
10.9257	-3.48745	-2.75392	-2.16202	0.319917	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928	0.487427
10.9809	-3.32524	-2.80938	-2.1063	0.365854	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928	1.24054
11.0575	-3.19208	-2.81335	-2.08925	0.358355	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765	0.832789
11.1335	-3.05709	-2.81483	-2.07005	0.35774	11.135	-3.05697	11.15	-3.05	1.81763	1.81764	0.000374243
11.1995	-2.91907	-2.80677	-2.04323	0.368144	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896	0.171495
11.2646	-2.76623	-2.83283	-2.01357	0.37905	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893	0.0945334
11.3006	-2.63186	-2.80231	-1.96534	0.424783	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617	4.22932
11.279	-2.48519	-2.74961	-1.88281	0.49682	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616	3.14289
11.3211	-2.34068	-2.74839	-1.85476	0.49637	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643	0.159003
11.3188	-2.18453	-2.72942	-1.79099	0.539343	11.239	-2.16508	11.25	-2.15	0.908805	2.7264	1.03514
11.3441	-2.03756	-2.72636	-1.75903	0.539829	11.1623	-1.9797	11.3	-2	0.909855	2.72956	0.577023
11.3607	-1.87478	-2.75446	-1.71751	0.553591	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953	0.143005
